72 1 69 2.25 2 1.75 2 3.5 3 2 2 3 2 1 6 3 3 2 4 1 1 75 0.68 41.1 -0.605 30.82 -0.596 12.476 -1.078
73 1 75 3.25 2.5 3.25 1.25 1.5 1 2 2 5 2 2 5 5 4 2 8 6 0 75 0.18 35.01 -1.016 29.17 -0.676 35.119 0.576
73 1 75 3.25 2.5 3.25 1.25 1.5 1 2 2 5 2 2 5 5 4 2 8 6 1 81 0.71 45.07 -0.384 39.9 -0.171 40.699 0.991
73 1 75 3.25 2.5 3.25 1.25 1.5 1 2 2 5 2 2 5 5 4 2 8 6 3 93 1.66 62 0.227 76.38 0.921 40.143 0.945
75 2 68 3.25 3.25 3.25 1.5 2 1 0 0 0 2 2 6 8 5 2 1 8 0 68 0.18 41.68 -0.536 24.32 -1.022 29.132 0.181
75 2 68 3.25 3.25 3.25 1.5 2 1 0 0 0 2 2 6 8 5 2 1 8 1 74 0.71 48.01 -0.235 34.58 -0.409 29.229 0.188
75 2 68 3.25 3.25 3.25 1.5 2 1 0 0 0 2 2 6 8 5 2 1 8 3 85 1.66 66.78 0.379 54.92 0.392 37.782 0.764
76 1 67 4 3.25 4 2.25 2 1 2 2 2 2 1 5 7 5 2 6 8 0 67 0.18 75.86 0.594 43.2 -0.026 33.457 0.464
76 1 67 4 3.25 4 2.25 2 1 2 2 2 2 1 5 7 5 2 6 8 1 73 0.71 109.48 1.072 73.23 0.85 34.651 0.544
76 1 67 4 3.25 4 2.25 2 1 2 2 2 2 1 5 7 5 2 6 8 3 84 1.66 126.15 1.262 88.19 1.131 43.361 1.235
77 1 64 2.75 2.25 3 1.25 3 1 1 1 5 2 1 5 8 4 1 7 1 0 64 0.18 48.74 -0.16 22.73 -1.143 8.549 -1.625
77 1 64 2.75 2.25 3 1.25 3 1 1 1 5 2 1 5 8 4 1 7 1 1 70 0.71 79.14 0.647 43.68 -0.006 17.388 -0.633
78 2 65 3 2.5 3 1.75 2 2 2 2 1 2 2 6 8 5 2 7 6 0 65 0.18 38.18 -0.755 23.78 -1.063 34.538 0.537
78 2 65 3 2.5 3 1.75 2 2 2 2 1 2 2 6 8 5 2 7 6 1 71 0.71 49.94 -0.163 34.98 -0.42 32.615 0.408
78 2 65 3 2.5 3 1.75 2 2 2 2 1 2 2 6 8 5 2 7 6 3 83 1.66 74.97 0.562 48.53 0.184 38.413 0.811
79 2 63 3.75 3.5 3.75 2 1.5 1 1 2 2 2 2 3 3 2 2 5 4 0 63 0.18 34.73 -1.034 21.04 -1.281 24.08 -0.15
79 2 63 3.75 3.5 3.75 2 1.5 1 1 2 2 2 2 3 3 2 2 5 4 1 69 0.71 37.56 -0.837 33.68 -0.452 30.133 0.246
79 2 63 3.75 3.5 3.75 2 1.5 1 1 2 2 2 2 3 3 2 2 5 4 3 80 1.67 52.03 -0.071 40.84 -0.129 40.787 0.999
80 1 72 4 2.5 3.75 1.5 3.5 1 2 2 2 2 2 6 6 5 2 4 6 0 72 0.18 36.11 -0.938 26.18 -0.894 24.452 -0.125
80 1 72 4 2.5 3.75 1.5 3.5 1 2 2 2 2 2 6 6 5 2 4 6 1 78 0.71 41.02 -0.616 34.4 -0.443 35.971 0.635
80 1 72 4 2.5 3.75 1.5 3.5 1 2 2 2 2 2 6 6 5 2 4 6 3 90 1.66 64.12 0.288 66.3 0.715 37.369 0.734
81 2 65 3.5 3.5 4 1.25 1.5 1 2 2 2 2 2 3 3 2 2 3 4 0 65 0.18 40.23 -0.664 20.27 -1.347 29.358 0.196
81 2 65 3.5 3.5 4 1.25 1.5 1 2 2 2 2 2 3 3 2 2 3 4 1 71 0.71 38.65 -0.764 28.03 -0.776 27.671 0.087
81 2 65 3.5 3.5 4 1.25 1.5 1 2 2 2 2 2 3 3 2 2 3 4 3 82 1.66 66.17 0.375 40.86 -0.154 35.945 0.633
82 1 69 3.25 1.5 2.75 2 3 2 2 2 1 2 2 7 5 5 2 6 4 0 69 0.18 25.63 -1.763 13.33 -2.126 19.015 -0.507
82 1 69 3.25 1.5 2.75 2 3 2 2 2 1 2 2 7 5 5 2 6 4 1 75 0.71 35.37 -0.989 23.61 -1.075 28.363 0.131
82 1 69 3.25 1.5 2.75 2 3 2 2 2 1 2 2 7 5 5 2 6 4 3 87 1.66 60.01 0.204 51.57 0.285 27.683 0.087
83 1 71 2.75 3.25 4 1 1.5 1 2 2 4 2 2 3 3 1 1 7 5 0 71 0.18 27.51 -1.591 19.83 -1.386 21.254 -0.344
83 1 71 2.75 3.25 4 1 1.5 1 2 2 4 2 2 3 3 1 1 7 5 1 77 0.71 37.09 -0.87 28.14 -0.769 28.16 0.118
84 1 70 3.75 3.5 3.25 1.25 1 1 1 1 4 2 2 7 3 4 2 6 4 0 70 0.18 49.83 -0.155 46.38 0.095 34.954 0.565
84 1 70 3.75 3.5 3.25 1.25 1 1 1 1 4 2 2 7 3 4 2 6 4 1 76 0.71 78.87 0.626 58.69 0.513 31.881 0.36
85 1 65 3 2.25 3 1.75 2.5 2 1 1 4 2 2 9 9 5 2 9 7 0 65 0.18 49.61 -0.173 43.91 0.003 29.449 0.202
85 1 65 3 2.25 3 1.75 2.5 2 1 1 4 2 2 9 9 5 2 9 7 1 71 0.71 57.05 0.093 57.15 0.469 34.852 0.558
85 1 65 3 2.25 3 1.75 2.5 2 1 1 4 2 2 9 9 5 2 9 7 3 83 1.66 124.81 1.246 72.7 0.837 45.468 1.475
86 2 70 3.5 2.5 4 1 2 1 2 2 1 2 2 5 3 3 2 6 6 0 70 0.18 40.34 -0.653 29.05 -0.716 25.332 -0.067
86 2 70 3.5 2.5 4 1 2 1 2 2 1 2 2 5 3 3 2 6 6 1 77 0.71 44.33 -0.408 32.47 -0.496 31.527 0.337
87 2 64 3.25 2.5 3.25 1.75 1.5 2 3 2 5 2 2 3 3 2 2 7 3 0 64 0.18 29.47 -1.443 21.88 -1.211 24.203 -0.142
87 2 64 3.25 2.5 3.25 1.75 1.5 2 3 2 5 2 2 3 3 2 2 7 3 1 71 0.71 42.85 -0.501 34.47 -0.44 31.234 0.318
87 2 64 3.25 2.5 3.25 1.75 1.5 2 3 2 5 2 2 3 3 2 2 7 3 3 82 1.66 86.92 0.767 53.84 0.356 38.993 0.855
88 1 66 2.75 2.75 3 2.25 2.5 2 0 0 0 1 2 3 5 3 2 5 5 0 66 0.18 27.63 -1.584 16.91 -1.661 18.728 -0.529
88 1 66 2.75 2.75 3 2.25 2.5 2 0 0 0 1 2 3 5 3 2 5 5 1 73 0.71 30.04 -1.401 35.1 -0.385 24.519 -0.121
88 1 66 2.75 2.75 3 2.25 2.5 2 0 0 0 1 2 3 5 3 2 5 5 3 84 1.67 41.37 -0.588 42.23 -0.067 29.298 0.192
89 2 65 3.75 3 2.75 1.25 1 1 1 1 4 2 2 6 9 5 2 8 6 0 65 0.18 51.52 -0.065 47.72 0.15 30.998 0.302
89 2 65 3.75 3 2.75 1.25 1 1 1 1 4 2 2 6 9 5 2 8 6 1 71 0.71 86.53 0.762 53.84 0.355 32.618 0.409
89 2 65 3.75 3 2.75 1.25 1 1 1 1 4 2 2 6 9 5 2 8 6 3 83 1.66 126.85 1.287 92.33 1.205 40.462 0.972
90 1 73 3.75 3.5 3.75 1.5 2 1 2 1 4 2 2 6 8 5 2 9 6 0 73 0.18 49.48 -0.168 34.71 -0.431 36.22 0.652
90 1 73 3.75 3.5 3.75 1.5 2 1 2 1 4 2 2 6 8 5 2 9 6 1 79 0.71 58.05 0.191 46.93 0.117 33.484 0.466
90 1 73 3.75 3.5 3.75 1.5 2 1 2 1 4 2 2 6 8 5 2 9 6 3 90 1.66 97.16 0.922 71.97 0.823 40.086 0.941
91 1 69 3.25 2.5 2.75 1.25 1.5 1 1 2 4 2 2 5 5 4 2 8 4 0 69 0.18 30.79 -1.313 28.82 -0.73 16.93 -0.669
91 1 69 3.25 2.5 2.75 1.25 1.5 1 1 2 4 2 2 5 5 4 2 8 4 1 75 0.71 40.85 -0.621 36.11 -0.374 23.421 -0.194
93 2 63 2.75 2.75 2.25 2 1.5 2 1 1 4 2 2 6 6 5 2 8 5 0 63 0.18 39.14 -0.731 22.45 -1.166 29.088 0.178
93 2 63 2.75 2.75 2.25 2 1.5 2 1 1 4 2 2 6 6 5 2 8 5 1 70 0.71 49.3 -0.189 33.79 -0.467 36.324 0.66
93 2 63 2.75 2.75 2.25 2 1.5 2 1 1 4 2 2 6 6 5 2 8 5 3 81 1.66 101.05 0.964 49.94 0.237 44.611 1.37
94 2 67 4 3 3.25 1.25 2 1 1 2 4 2 2 6 5 5 2 7 4 0 67 0.18 41.46 -0.582 30.8 -0.623 31.58 0.34
94 2 67 4 3 3.25 1.25 2 1 1 2 4 2 2 6 5 5 2 7 4 1 73 0.71 51.79 -0.083 46.98 0.119 28.825 0.161
