2 64.53 22.24 0.007 0 0 0 1 -2.306 13.59 0.373 0.011 0 0 -2.085 10.137 -1.364 1 5 3.17 2.2 4 1 1.5 1.44 1.99 2 2.33 3.5 3.2 1 2.75 47 71 22.6 2 2 2 2 2 1 2 -1.03 1 1 7900 90.85 0.429 94.85 0.676 33 -1.344
1 68.2 31.42 0.649 0.076 0.021 0 1 -1.306 19.32 0.935 0.183 0.005 0 -1.432 26.036 -0.02 6 8 3.17 2.8 3.33 1.25 2 2.45 3.12 3.44 2.67 3.25 3.2 2 2 44.75 45.5 15.97 2 2 2 2 2 1 2 0.42 4 2 42000 125.78 0.798 140.98 1.379 67.46 0.093
1 71.4 27.3 0.24 0.016 0.004 0 2 -1.608 17.3 0.848 0.084 0.002 0 -1.621 23.089 -0.217 7 5 4 2.8 4 1 1.5 2.34 3.55 3.23 3.33 3.25 2.6 1.4 2 42.5 63 24.52 2 2 2 2 2 1 2 0.04 3 2 36000 129.82 0.836 110.18 0.887 73.67 0.343
1 73.43 56.79 1 0.987 0.928 0.426 3 0.106 44.31 1 0.994 0.944 0.273 0.017 42.468 1.147 8 8 3 3 3 1.75 2 4.17 5 4.92 3.83 3.5 3 1.6 1.25 51.88 71.5 18.68 2 2 2 2 2 1 2 0.45 4 2 45000 205.37 2.064 167.52 2.086 107.02 2.769
1 72.47 35.59 0.902 0.268 0.079 0.001 1 -1.015 25.06 0.993 0.65 0.064 0.002 -0.969 28.886 0.165 7 8 3.5 2.8 3.33 2 2 3.39 3.77 3.92 3.83 4 3.4 1.2 1.25 48.63 52.5 15.61 2 2 2 2 2 1 2 -0.53 2 2 23000 184.38 1.443 131.46 1.215 94.89 1.417
1 70.2 32.59 0.746 0.112 0.031 0 1 -1.185 20.41 0.959 0.259 0.009 0 -1.335 12.165 -1.111 2 1 2.83 4 4 1 1.5 2.68 3.55 3.23 3.33 3 3 1.6 1.25 47.25 50 15.75 2 2 2 2 2 1 2 0.57 4 2 35000 159.05 1.12 149.09 1.535 74.47 0.377
1 67.03 36.84 0.936 0.361 0.115 0.002 3 -0.887 32.84 0.999 0.94 0.477 0.021 -0.493 28.42 0.135 8 6 2.83 2.8 3.33 1.25 1.5 2.91 3.12 3.65 3.33 3 3.4 1.6 1.5 48.5 46 13.75 2 2 2 2 2 1 2 1.14 5 2 54000 200.37 1.819 155.69 1.68 95.78 1.478
2 66.43 43.97 0.994 0.841 0.515 0.028 3 -0.434 33.38 0.999 0.947 0.515 0.024 -0.46 40.325 0.96 5 8 3.17 2.4 3.33 1.67 1.5 3.88 4.25 4.92 3.83 2.75 3.2 1.8 1.25 44.92 44 15.33 2 2 2 2 2 1 2 1.31 5 2 65000 206.25 2.126 167.83 2.104 106.16 2.591
2 66.93 30.96 0.606 0.065 0.018 0 3 -1.337 22.67 0.983 0.452 0.025 0.001 -1.148 28.079 0.113 8 7 2.83 3.2 3 1 1 3.26 3.66 3.92 3.5 3 3.2 1.6 1.5 42.25 44 17.33 2 2 2 2 2 1 2 0.08 4 2 45000 199.22 1.778 137.49 1.317 92.05 1.236
1 68.87 40.5 0.982 0.653 0.287 0.008 3 -0.647 25.55 0.994 0.685 0.077 0.002 -0.936 24.836 -0.099 7 2 3 2.8 3.67 1.5 2 3.26 3.66 3.92 3.5 3 3.4 1.4 1.5 50.5 67.25 18.54 2 2 2 2 2 1 2 -0.6 2 2 55000 170.2 1.247 132.79 1.237 91.94 1.229
